CUID,Date,Year,Month,Income Before Taxes,Number of Bedrooms,Number of Bathrooms,State,Urban,People,Adults,65 or Older,Children,Working,Retired,Education,Race,Sex,Renter,Owner,Food-Away,Food-Home,Food-Total,High lead-Food-Away Spending
410694,2019-05-01,2019,5,65528.98207979989,0.0,1.0,Massachuse,1,1,1,0,0,1,0,Bachelors,White,Female,1.0,0.0,532.2202804218517,2261.93619179287,2794.156472214722,0
410695,2019-08-01,2019,8,96532.19530691692,1.0,1.0,New York,1,2,2,0,0,2,0,Bachelors,Black,Female,1.0,0.0,743.8218786460029,1079.210336701311,1823.032215347314,0
410699,2019-02-01,2019,2,195006.0691115172,5.0,3.0,North Carolina,1,5,3,0,2,2,0,Bachelors,White,Mixed Gender,0.0,1.0,1505.474948143045,2591.6472440909743,4097.122192234019,1
410707,2019-02-01,2019,2,38393.50699317276,3.0,2.0,Kentucky,1,2,2,1,0,0,0,Some College,White,Mixed Gender,0.0,1.0,289.943323349116,942.315800892154,1232.25912424127,0
410708,2019-08-01,2019,8,23919.943872231168,3.0,1.0,Texas,1,4,2,0,2,2,0,High School,White,Mixed Gender,1.0,0.0,431.6841346805244,819.0929735074484,1250.7771081879728,0
410717,2019-08-01,2019,8,118421.11849036046,2.0,1.0,Florida,1,2,2,0,0,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,1461.102303387931,1478.7948818688817,2939.8971852568125,0
410727,2019-02-01,2019,2,33977.92608419826,1.0,1.0,Louisiana,1,1,1,0,0,1,0,Bachelors,White,Male,1.0,0.0,743.2481062091884,2163.5704338563305,2906.818540065519,0
410732,2019-02-01,2019,2,19882.73130072274,3.0,3.0,New Jersey,1,2,2,1,0,0,2,Some College,Asian/PI,Mixed Gender,0.0,1.0,144.9716616728852,579.8866466848499,724.858308357735,0
410734,2019-08-01,2019,8,91050.17907947193,4.0,2.0,Virginia,1,2,2,1,0,1,1,Graduate Degree,White,Male,0.0,1.0,1339.3220782853186,3068.2721007196037,4407.594179004922,0
410740,2019-05-01,2019,5,78862.81935339757,3.0,2.0,Georgia,1,2,2,2,0,2,0,Less than High School,White,Mixed Gender,0.0,1.0,0.0,720.7149630823455,720.7149630823455,0
410744,2019-05-01,2019,5,80819.07789841986,3.0,2.0,Virginia,1,2,2,0,0,2,0,High School,White,Mixed Gender,0.0,1.0,465.6927453691203,1463.6057711600924,1929.2985165292127,0
410745,2019-05-01,2019,5,146588.33291251236,5.0,4.0,Utah,1,5,3,0,2,2,0,Bachelors,White,Mixed Gender,0.0,1.0,1441.4299261314272,3171.145837502446,4612.575763633873,0
410751,2019-02-01,2019,2,43238.51576275538,3.0,2.0,California,1,2,2,2,0,0,2,Some College,White,Mixed Gender,0.0,1.0,0.0,1550.081613272391,1550.081613272391,0
410753,2019-05-01,2019,5,119365.84631704136,3.0,2.0,North Carolina,1,3,2,0,1,1,0,Some College,White,Mixed Gender,0.0,1.0,1926.6040710783027,2738.7168596596907,4665.320930737993,0
410762,2019-05-01,2019,5,314553.42114412686,,,California,1,4,3,0,1,1,0,Graduate Degree,Asian/PI,Mixed Gender,0.0,1.0,0.0,2594.5738670565274,2594.5738670565274,0
410766,2019-08-01,2019,8,6480.130249022626,2.0,1.0,Wisconsin,1,1,1,0,0,0,0,Bachelors,White,Male,0.0,1.0,0.0,935.3156251189984,935.3156251189984,0
410781,2019-02-01,2019,2,17433.885722419902,2.0,1.0,Ohio,1,1,1,1,0,0,1,High School,White,Female,0.0,1.0,0.0,594.3838128745533,594.3838128745533,0
410793,2019-02-01,2019,2,117981.9843835679,2.0,1.0,New Hampshire,1,3,3,0,0,3,0,Some College,White,Mixed Gender,1.0,0.0,144.9716616728852,2118.816593685777,2263.7882553586624,0
410798,2019-08-01,2019,8,16393.859713886435,3.0,2.0,North Carolina,1,1,1,1,0,0,1,Bachelors,Black,Female,0.0,1.0,71.94735578119428,575.5788462296302,647.5262020108245,0
410809,2019-05-01,2019,5,51383.45914817375,4.0,2.0,Texas,1,2,2,2,0,2,0,High School,Black,Mixed Gender,0.0,1.0,0.0,2023.5458578428277,2023.5458578428277,0
410821,2019-02-01,2019,2,49804.777647847615,3.0,1.0,Ohio,1,1,1,0,0,1,0,Graduate Degree,White,Female,0.0,1.0,211.8816593685777,294.40398986104697,506.2856492296247,0
410822,2019-08-01,2019,8,56830.08992182282,3.0,1.0,New York,1,4,2,0,2,2,0,Less than High School,White,Mixed Gender,1.0,0.0,143.8947115590679,1438.947115590679,1582.841827149747,0
410827,2019-02-01,2019,2,29506.563824258163,2.0,1.0,Ohio,1,2,1,0,1,1,0,Graduate Degree,Black,Female,1.0,0.0,1014.8016317168876,758.313307229,1773.1149389458874,0
410828,2019-08-01,2019,8,76108.91232073554,4.0,2.0,Michigan,1,4,1,0,3,1,0,Some College,Black,Female,0.0,1.0,0.0,1870.6312502712035,1870.6312502712035,0
410829,2019-08-01,2019,8,107067.84331245872,4.0,2.0,Indiana,1,2,2,0,0,1,0,Bachelors,White,Mixed Gender,0.0,1.0,1931.1127726280408,1898.2443939798688,3829.357166607909,0
410836,2019-02-01,2019,2,27669.320915470897,2.0,2.0,North Carolina,1,1,1,0,0,1,0,High School,White,Male,0.0,1.0,217.45749251100057,289.943323349116,507.40081586011655,0
410849,2019-05-01,2019,5,84303.47230554308,3.0,2.0,Virginia,1,1,1,0,0,1,0,Bachelors,White,Male,0.0,1.0,576.5719704459182,936.9294520037226,1513.5014224496408,0
410857,2019-05-01,2019,5,84003.78642749814,3.0,2.0,Oklahoma,1,2,2,0,0,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,1896.3149869591016,1441.4299261314272,3337.744913090529,0
410861,2019-02-01,2019,2,23026.18751128756,3.0,3.0,Connecticut,1,1,1,1,0,0,1,Graduate Degree,White,Female,0.0,1.0,0.0,2854.8265683383943,2854.8265683383943,0
410866,2019-02-01,2019,2,20211.442833198533,2.0,1.0,California,1,1,1,1,0,0,1,Bachelors,White,Male,0.0,1.0,1215.759616205412,1739.6599400880043,2955.4195562934165,0
410874,2019-08-01,2019,8,48472.67898690046,3.0,2.0,Nebraska,1,1,1,1,0,0,1,High School,White,Female,0.0,1.0,143.8947115590679,304.3926590707074,448.2873706297753,0
410888,2019-05-01,2019,5,76450.47909309987,3.0,2.0,Ohio,1,1,1,0,0,1,0,Some College,Black,Male,0.0,1.0,565.4840479482175,1081.0724446068864,1646.556492555104,0
410893,2019-05-01,2019,5,70989.73058644988,2.0,1.0,North Carolina,1,3,2,0,1,2,0,Bachelors,Multi or Other Race,Mixed Gender,1.0,0.0,936.7117072720577,2328.441952362456,3265.153659634513,0
410895,2019-05-01,2019,5,17553.02999977573,2.0,2.0,Florida,1,4,1,0,3,1,0,High School,Asian/PI,Female,1.0,0.0,144.14299261314272,1729.715911371018,1873.8589039841609,0
410900,2019-08-01,2019,8,2436.572464439548,4.0,2.0,Arizona,1,3,1,0,2,1,0,Some College,White,Female,1.0,0.0,1018.3318048984596,2363.1939167545797,3381.525721653039,0
410903,2019-08-01,2019,8,19542.81159764807,3.0,2.0,Pennsylvania,1,1,1,1,0,0,1,High School,White,Female,0.0,1.0,287.7894231214565,492.5626664833757,780.3520896048321,0
410904,2019-08-01,2019,8,1304.7242112126091,2.0,1.0,Texas,1,1,1,0,0,1,0,Some College,Black,Male,1.0,0.0,215.8420673402622,359.73677888936817,575.5788462296304,0
410905,2019-05-01,2019,5,102577.75796807716,4.0,2.0,Michigan,1,4,3,2,1,2,1,Some College,White,Mixed Gender,0.0,1.0,948.0173745014234,1835.0511752155976,2783.068549717021,0
410910,2019-08-01,2019,8,86896.15464500619,3.0,1.0,Massachuse,1,5,2,0,3,2,0,Some College,White,Mixed Gender,0.0,1.0,1438.947115590679,2036.6636097637129,3475.6107253543914,0
410915,2019-05-01,2019,5,38900.62492185241,3.0,1.0,Texas,1,3,3,1,0,3,0,High School,Black,Mixed Gender,0.0,1.0,504.5004741609682,720.7149630823455,1225.2154372433138,0
410930,2019-02-01,2019,2,58813.90853792494,,,Texas,1,4,2,0,2,2,0,Some College,Black,Mixed Gender,0.0,1.0,724.8583083811536,2162.3080921879773,2887.166400569131,0
410936,2019-08-01,2019,8,25547.587325718898,2.0,2.0,Ohio,1,2,2,2,0,0,2,Some College,White,Mixed Gender,1.0,0.0,0.0,1942.57860606236,1942.57860606236,0
410937,2019-05-01,2019,5,86138.93909359828,4.0,2.0,Utah,1,3,2,1,1,1,1,Graduate Degree,White,Mixed Gender,0.0,1.0,301.5914922401581,1657.6444150528046,1959.2359072929623,0
410940,2019-08-01,2019,8,19873.341731155266,3.0,2.0,Illinois,1,3,2,0,1,3,0,Less than High School,White,Female,0.0,1.0,0.0,4676.578125827438,4676.578125827438,0
410941,2019-02-01,2019,2,154368.6908693834,1.0,1.0,New York,1,1,1,0,0,1,0,Bachelors,Asian/PI,Female,1.0,0.0,1616.9916109680837,758.313307229,2375.304918197084,1
410945,2019-05-01,2019,5,24966.542172403755,2.0,1.0,Pennsylvania,1,5,2,0,3,1,0,Some College,White,Mixed Gender,1.0,0.0,0.0,2349.530779601212,2349.530779601212,0
410956,2019-08-01,2019,8,117446.92441265503,5.0,3.0,Georgia,1,5,3,0,2,3,0,Bachelors,Black,Mixed Gender,0.0,1.0,1549.621301200043,1942.57860606236,3492.199907262403,0
410960,2019-08-01,2019,8,26918.635017668148,3.0,2.0,Texas,0,2,2,2,0,0,2,High School,White,Mixed Gender,0.0,1.0,575.5788462296302,2302.3153849517275,2877.894231181358,0
410963,2019-08-01,2019,8,20288.461484356078,4.0,2.0,Nevada,1,2,2,2,0,0,2,Graduate Degree,White,Mixed Gender,0.0,1.0,0.0,1809.752718468352,1809.752718468352,0
410966,2019-05-01,2019,5,20353.301833985846,3.0,1.0,District of Columbia,1,5,1,0,4,0,0,Some College,Black,Female,1.0,0.0,144.14299261314272,1801.787407689232,1945.930400302375,0
410969,2019-05-01,2019,5,70989.73058644988,1.0,1.0,Connecticut,1,1,1,0,0,1,0,Graduate Degree,White,Female,1.0,0.0,382.4886751560952,454.58304838827394,837.0717235443692,0
410972,2019-08-01,2019,8,113666.0511025961,2.0,1.0,California,1,2,2,1,0,1,1,Some College,White,Mixed Gender,0.0,1.0,719.4735578119428,935.3156251522048,1654.7891829641476,0
410979,2019-02-01,2019,2,46484.45913799111,3.0,2.0,Iowa,1,1,1,0,0,1,0,High School,White,Male,1.0,0.0,724.8583083811536,1957.1174325990053,2681.975740980159,0
410982,2019-08-01,2019,8,13266.43577960981,4.0,2.0,New Hampshire,1,1,1,0,0,0,0,High School,White,Male,1.0,0.0,0.0,575.5788462296302,575.5788462296302,0
410990,2019-02-01,2019,2,90301.3743851635,1.0,2.0,North Carolina,1,1,1,0,0,1,0,Bachelors,White,Female,0.0,1.0,751.6223074594307,1945.9657663275416,2697.588073786972,0
410991,2019-08-01,2019,8,86981.61408084062,3.0,1.0,Pennsylvania,1,3,2,0,1,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,1604.9794750831884,2092.007729595656,3696.9872046788446,0
410993,2019-08-01,2019,8,34206.38955343138,2.0,1.0,Louisiana,1,2,2,0,0,2,0,Some College,White,Mixed Gender,1.0,0.0,719.4735578119428,1804.2183064742,2523.6918642861424,0
411004,2019-08-01,2019,8,315308.3510430472,3.0,1.0,Illinois,1,4,2,0,2,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,2147.351849447524,3160.1492423518307,5307.501091799354,1
411020,2019-08-01,2019,8,93323.8784715451,3.0,2.0,Virginia,1,1,1,0,0,1,0,Some College,White,Female,0.0,1.0,287.78028798634864,896.5698223301736,1184.3501103165222,0
411023,2019-08-01,2019,8,165265.06675359717,4.0,2.0,Massachuse,1,4,4,0,0,4,0,Bachelors,Asian/PI,Mixed Gender,0.0,1.0,1881.470423911156,1483.2224114774858,3364.692835388641,0
411036,2019-02-01,2019,2,98835.47837376402,4.0,3.0,Nevada,1,4,3,1,1,3,1,High School,Asian/PI,Mixed Gender,0.0,1.0,869.8299700440023,2497.9732473170047,3367.8032173610072,1
411037,2019-05-01,2019,5,92832.72461304984,2.0,2.0,Virginia,1,2,2,0,0,2,0,Bachelors,Multi or Other Race,Mixed Gender,1.0,0.0,565.4840479482175,1297.2869335282635,1862.7709814764808,0
411044,2019-02-01,2019,2,70833.46154360549,3.0,1.0,Wisconsin,1,1,1,0,0,1,0,Graduate Degree,White,Female,0.0,1.0,0.0,724.8583083577352,724.8583083577352,0
411046,2019-05-01,2019,5,273037.42533249955,4.0,2.0,New Jersey,1,4,3,0,1,3,0,Bachelors,White,Mixed Gender,0.0,1.0,0.0,2018.0018966106093,2018.0018966106093,0
411049,2019-05-01,2019,5,47836.15691825392,3.0,2.0,Texas,1,5,2,0,3,2,0,Some College,Black,Mixed Gender,1.0,0.0,115.31439409251,1945.9304002923957,2061.2447943849056,0
411055,2019-08-01,2019,8,170701.41763364972,5.0,4.0,Texas,1,4,2,0,2,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,5047.330887263091,2094.195140269656,7141.526027532747,1
411056,2019-05-01,2019,5,13695.557254678177,4.0,2.0,South Carolina,1,1,1,0,0,0,1,Some College,White,Female,0.0,1.0,576.5719704459182,792.7864593772745,1369.3584298231926,0
411060,2019-05-01,2019,5,10921.49701329998,4.0,3.0,Alabama,1,1,1,0,0,1,0,Graduate Degree,Black,Male,0.0,1.0,1360.5097374488903,859.3139944200268,2219.823731868917,0
411061,2019-02-01,2019,2,35076.50880182612,4.0,1.0,New York,1,1,1,0,0,1,0,Some College,White,Male,0.0,1.0,217.45749251100057,874.2906365458966,1091.7481290568971,0
411065,2019-02-01,2019,2,39930.15039953436,2.0,1.0,Connecticut,1,1,1,1,0,1,0,Some College,White,Female,0.0,1.0,289.943323349116,1232.259124217852,1522.2024475669675,0
411070,2019-02-01,2019,2,26334.55287450858,3.0,2.0,Texas,1,2,2,1,0,0,1,Bachelors,White,Female,0.0,1.0,389.1931532521263,2181.265924879576,2570.459078131701,0
411072,2019-02-01,2019,2,93772.43535536747,4.0,2.0,Wisconsin,1,2,2,1,0,1,1,Graduate Degree,White,Mixed Gender,0.0,1.0,390.3083198926547,970.1949665875412,1360.5032864801958,0
411076,2019-02-01,2019,2,11621.114784497777,2.0,1.0,Kentucky,0,2,2,0,0,1,0,Some College,White,Mixed Gender,1.0,0.0,0.0,434.91498502200113,434.91498502200113,0
411087,2019-08-01,2019,8,122746.27925053024,3.0,2.0,Wisconsin,1,6,2,0,4,2,0,Some College,Multi or Other Race,Mixed Gender,1.0,0.0,431.6841346805244,3597.367788893682,4029.0519235742063,0
411092,2019-08-01,2019,8,15141.32447112233,3.0,2.0,Texas,1,1,1,1,0,0,1,Less than High School,White,Female,0.0,1.0,287.7894231214565,1151.157692492467,1438.9471156139234,0
411096,2019-02-01,2019,2,52653.610929304494,3.0,2.0,North Carolina,1,2,2,2,0,1,1,Some College,White,Mixed Gender,0.0,1.0,797.3441391958504,1739.6599400880043,2537.004079283855,0
411099,2019-05-01,2019,5,286812.2726554942,4.0,3.0,Massachuse,1,3,2,0,1,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,1380.820805813087,3315.288830138873,4696.10963595196,1
411100,2019-05-01,2019,5,71384.43348851053,3.0,2.0,California,1,5,4,1,1,1,1,Some College,White,Mixed Gender,0.0,1.0,554.3859668406601,2300.7439205747387,2855.129887415399,0
411106,2019-08-01,2019,8,203319.52291396493,3.0,2.0,Texas,1,2,2,0,0,2,0,Bachelors,White,Mixed Gender,0.0,1.0,431.6841346805244,431.6841346805244,863.3682693610488,0
411107,2019-02-01,2019,2,173910.53613642754,3.0,2.0,Oklahoma,1,1,1,0,0,1,0,Graduate Degree,White,Female,1.0,0.0,646.7966443805424,736.0099746526174,1382.8066190331597,0
411113,2019-05-01,2019,5,137166.1390091982,2.0,1.0,Washington,1,4,3,0,1,3,0,High School,White,Mixed Gender,1.0,0.0,1441.4299261314272,2428.2550294246985,3869.6849555561257,0
411117,2019-08-01,2019,8,11416.33684811033,2.0,1.0,Florida,1,1,1,1,0,0,1,Bachelors,White,Male,1.0,0.0,553.0729719469773,863.3682693610488,1416.441241308026,0
411127,2019-08-01,2019,8,68063.11301825778,2.0,1.0,Oregon,1,2,2,0,0,2,0,Some College,White,Mixed Gender,1.0,0.0,332.0647189850188,3209.958950199584,3542.0236691846026,0
411147,2019-05-01,2019,5,25147.839022824537,4.0,3.0,North Carolina,1,1,1,1,0,0,1,Less than High School,Black,Female,0.0,1.0,742.7274995373139,432.4289778427545,1175.1564773800685,0
417265,2019-06-01,2019,6,119026.45659292547,1.0,1.0,New York,1,1,1,0,0,1,0,Bachelors,White,Male,1.0,0.0,1928.216490808536,2427.0818033293344,4355.298294137871,0
417271,2019-09-01,2019,9,5470.239866646655,2.0,2.0,California,1,1,1,1,0,0,1,Graduate Degree,White,Female,0.0,1.0,287.4672335404524,790.5348922221472,1078.0021257625997,0
417289,2019-09-01,2019,9,67443.2600145928,3.0,2.0,Kentucky,1,4,3,0,1,2,0,Some College,Black,Mixed Gender,0.0,1.0,431.2008503090201,2587.2051018541206,3018.4059521631407,0
417299,2019-09-01,2019,9,27159.99298263552,2.0,1.0,Nebraska,1,1,1,0,0,1,0,Bachelors,White,Female,1.0,0.0,425.6726342683609,475.4265785347863,901.0992128031472,0
417304,2019-09-01,2019,9,169447.5024596174,4.0,2.0,Illinois,1,1,1,1,0,0,1,High School,White,Male,0.0,1.0,215.60042515451005,1192.9890191993454,1408.5894443538557,0
417313,2019-09-01,2019,9,135799.96491317762,3.0,1.0,New York,1,3,2,0,1,2,0,Bachelors,Multi or Other Race,Mixed Gender,0.0,1.0,950.9034308779678,1221.7357425311673,2172.639173409135,0
417318,2019-09-01,2019,9,295.5007236510745,3.0,2.0,Florida,1,3,2,0,1,2,0,Some College,White,Mixed Gender,1.0,0.0,143.7336167685677,1293.602550937011,1437.3361677055789,0
417332,2019-09-01,2019,9,24987.19354402468,2.0,1.0,Arizona,1,2,2,0,0,2,0,High School,White,Female,1.0,0.0,287.4672335404524,1509.2029760815703,1796.6702096220229,0
417334,2019-03-01,2019,3,37483.381078478895,3.0,1.0,Ohio,1,2,2,0,0,1,0,Some College,White,Male,1.0,0.0,0.0,1011.6258619344852,1011.6258619344852,0
417336,2019-03-01,2019,3,28675.88897742102,2.0,1.0,Massachuse,1,2,2,2,0,0,2,Graduate Degree,White,Mixed Gender,0.0,1.0,911.5529140999438,1428.5046512211277,2340.0575653210717,0
417343,2019-06-01,2019,6,110277.21547918276,2.0,2.0,Louisiana,1,1,1,0,0,1,0,Graduate Degree,White,Male,0.0,1.0,2227.669102278622,1945.0543654223795,4172.723467701002,1
417348,2019-03-01,2019,3,54876.77235127777,3.0,2.0,Utah,1,1,1,0,0,1,0,Some College,White,Female,1.0,0.0,173.42157633353173,1300.661822501488,1474.0833988350196,0
417349,2019-09-01,2019,9,43584.835778926456,2.0,1.0,California,1,2,2,1,0,1,0,Bachelors,White,Mixed Gender,1.0,0.0,0.0,1293.6025509270603,1293.6025509270603,0
417350,2019-03-01,2019,3,11185.481894771969,1.0,1.0,California,1,1,1,1,0,0,1,Less than High School,Black,Female,1.0,0.0,0.0,2023.2517239023205,2023.2517239023205,0
417351,2019-06-01,2019,6,76256.55277560465,1.0,1.0,California,1,1,1,0,0,1,0,Some College,White,Female,1.0,0.0,509.7080802584242,930.966192007011,1440.674272265435,0
417352,2019-09-01,2019,9,53389.59324565788,2.0,1.0,Maryland,1,5,2,0,3,2,0,Less than High School,White,Mixed Gender,1.0,0.0,621.3714817163007,1727.014687658978,2348.3861693752788,0
417354,2019-09-01,2019,9,235497.7807541168,2.0,1.0,California,1,2,2,0,0,2,0,Graduate Degree,White,Male,1.0,0.0,1437.3361676856773,2835.974823186248,4273.310990871925,0
417364,2019-06-01,2019,6,376181.30943526776,2.0,2.0,New York,1,2,2,0,0,2,0,Graduate Degree,White,Female,0.0,1.0,2165.9124388033697,2791.7635981129897,4957.676036916359,0
417367,2019-03-01,2019,3,272305.7390113026,4.0,3.0,Ohio,1,3,2,0,1,2,0,Some College,White,Mixed Gender,0.0,1.0,3170.061306339197,3013.0896773828463,6183.150983722043,1
417371,2019-03-01,2019,3,117962.40515874242,1.0,1.0,Minnesota,1,2,2,0,0,2,0,Bachelors,White,Mixed Gender,1.0,0.0,2167.7421561299466,2101.0580786646688,4268.800234794615,1
417385,2019-03-01,2019,3,222474.89122461888,2.0,2.0,California,1,3,3,0,0,2,0,Some College,White,Mixed Gender,0.0,1.0,1445.1798027683144,1878.7337436021437,3323.913546370458,0
417391,2019-03-01,2019,3,17859.728631510534,2.0,2.0,Texas,1,3,1,0,2,1,0,Some College,White,Female,1.0,0.0,289.0359605569979,794.8488915175703,1083.8848520745682,0
417397,2019-03-01,2019,3,11845.850873183992,3.0,2.0,Ohio,1,2,2,2,0,0,2,Graduate Degree,White,Mixed Gender,0.0,1.0,455.2551013396761,1433.9178419056293,1889.1729432453053,0
417401,2019-06-01,2019,6,104122.87591846132,2.0,2.0,Oklahoma,1,2,2,0,0,1,1,Some College,Multi or Other Race,Mixed Gender,0.0,1.0,1424.3588008981712,1485.219444009295,2909.578244907467,0
417403,2019-06-01,2019,6,65144.88365687368,3.0,2.0,Nebraska,1,1,1,0,0,1,0,Bachelors,White,Female,0.0,1.0,881.4431671594065,759.1976125383044,1640.640779697711,0
417424,2019-06-01,2019,6,136636.4912633284,2.0,1.0,New York,1,1,1,1,0,1,0,Bachelors,White,Male,0.0,1.0,3635.201321020456,526.4392157015269,4161.640536721982,0
417426,2019-03-01,2019,3,11112.499546907398,2.0,1.0,Tennessee,0,5,2,0,3,1,0,Some College,White,Mixed Gender,1.0,0.0,433.5539408338293,933.8084879497862,1367.3624287836155,0
417440,2019-03-01,2019,3,12396.856575037633,0.0,1.0,Illinois,1,1,1,0,0,1,0,High School,Black,Female,1.0,0.0,711.4731336649108,1589.6977830684907,2301.1709167334016,0
417444,2019-06-01,2019,6,45753.93166536279,2.0,1.0,Pennsylvania,1,1,1,0,0,1,0,High School,White,Male,1.0,0.0,2881.5620228590524,720.3905057230754,3601.952528582128,1
417448,2019-09-01,2019,9,54156.15688759978,3.0,1.0,California,1,2,2,0,0,2,0,Some College,White,Male,0.0,1.0,100.61353173766572,287.4672335404524,388.0807652781181,0
417452,2019-06-01,2019,6,20465.080006321557,3.0,2.0,Florida,1,2,2,2,0,0,2,Some College,White,Female,0.0,1.0,1080.5857585679887,1512.820061995184,2593.4058205631727,0
417453,2019-03-01,2019,3,50648.86745610228,4.0,3.0,California,1,1,1,1,0,0,1,Some College,White,Female,0.0,1.0,722.5899014008323,1011.6258619344852,1734.2157633353174,0
417454,2019-09-01,2019,9,206415.94666803,4.0,1.0,New York,1,2,2,0,0,2,0,Bachelors,White,Mixed Gender,0.0,1.0,1365.657886062975,1851.9775068266715,3217.635392889646,0
417457,2019-09-01,2019,9,66948.94814230884,2.0,1.0,Washington,1,1,1,0,0,1,0,Bachelors,White,Male,0.0,1.0,597.0473311971048,1052.4121932316818,1649.4595244287866,0
417461,2019-06-01,2019,6,191040.53052382564,4.0,3.0,Maryland,1,4,4,2,0,1,3,Bachelors,White,Mixed Gender,0.0,1.0,720.3905057230754,2017.0934160046615,2737.483921727737,0
417465,2019-09-01,2019,9,33934.78163222413,4.0,2.0,Nevada,1,2,2,1,0,1,0,High School,White,Mixed Gender,0.0,1.0,0.0,3593.34041913127,3593.34041913127,0
417474,2019-06-01,2019,6,54468.96626828904,3.0,2.0,Florida,1,3,2,0,1,1,0,High School,White,Mixed Gender,0.0,1.0,720.3905057230754,2260.917894849945,2981.3084005730207,0
417476,2019-09-01,2019,9,58408.3253889612,4.0,2.0,New Jersey,1,3,2,0,1,2,0,Bachelors,Multi or Other Race,Mixed Gender,0.0,1.0,0.0,790.5348922221472,790.5348922221472,0
417477,2019-03-01,2019,3,71659.40500297437,2.0,2.0,Texas,1,2,1,0,1,1,0,Some College,White,Female,1.0,0.0,722.5899014008323,1011.6258619344852,1734.2157633353174,0
417485,2019-06-01,2019,6,59790.3663968358,2.0,2.0,Wisconsin,1,2,2,0,0,1,0,Graduate Degree,Multi or Other Race,Mixed Gender,1.0,0.0,155.1556950399161,1440.781011412902,1595.936706452818,0
417486,2019-03-01,2019,3,66147.14307966865,3.0,2.0,Texas,0,7,2,0,5,1,0,High School,White,Mixed Gender,1.0,0.0,1156.1438422346614,2240.028694319235,3396.1725365538964,1
417487,2019-06-01,2019,6,2941.324178487608,3.0,2.0,Nevada,1,2,2,0,0,2,0,Some College,White,Mixed Gender,0.0,1.0,1108.2930856996743,1485.112734863498,2593.4058205631727,0
417489,2019-03-01,2019,3,29259.08628890676,3.0,3.0,South Carolina,1,1,1,1,0,0,1,Some College,White,Male,0.0,1.0,1995.459804595867,3007.085666563702,5002.5454711595685,1
417492,2019-03-01,2019,3,110494.61319552475,3.0,2.0,District of Columbia,1,2,2,2,0,2,0,Graduate Degree,Black,Mixed Gender,0.0,1.0,711.4985212665583,2467.9224324387205,3179.420953705279,0
417493,2019-09-01,2019,9,195551.94947497576,5.0,5.0,Georgia,1,4,2,0,2,2,0,Graduate Degree,Asian/PI,Mixed Gender,0.0,1.0,4037.355541885872,2377.352622763828,6414.708164649701,1
